scanner,ticker,entry_date,consensus_score,return_pct,hold_days
H 窒息量,1452,2026-04-17,3,-2.262,4
H 窒息量,2455,2026-04-20,2,21.052,21
H 窒息量,3117,2026-04-20,2,17.97,21
H 窒息量,4576,2026-04-20,1,-8.129,5
H 窒息量,4949,2026-04-20,1,-3.962,4
H 窒息量,2705,2026-04-20,1,-4.858,4
H 窒息量,3037,2026-04-21,3,14.522,20
H 窒息量,2486,2026-04-21,1,24.376,20
H 窒息量,1723,2026-04-21,1,-4.051,5
H 窒息量,7709,2026-04-21,1,-10.641,4
H 窒息量,3434,2026-04-21,1,-3.62,3
H 窒息量,4908,2026-04-22,2,-7.294,2
H 窒息量,5243,2026-04-22,1,-12.099,4
H 窒息量,4764,2026-04-22,1,-13.148,1
H 窒息量,3115,2026-04-22,1,-8.319,8
H 窒息量,4558,2026-04-22,1,-0.855,1
H 窒息量,5248,2026-04-23,3,-35.841,2
H 窒息量,6208,2026-04-23,1,-13.666,9
H 窒息量,4577,2026-04-23,2,-21.658,11
H 窒息量,3520,2026-04-23,1,-5.946,7
H 窒息量,2467,2026-04-23,2,-9.876,1
H 窒息量,4939,2026-04-24,1,-9.125,2
H 窒息量,2535,2026-04-24,3,-2.469,17
H 窒息量,6199,2026-04-24,1,-12.623,2
H 窒息量,6899,2026-04-24,3,-2.948,2
H 窒息量,1525,2026-04-24,1,-4.962,16
H 窒息量,6224,2026-04-27,1,19.315,16
H 窒息量,4546,2026-04-27,1,-3.991,2
H 窒息量,8291,2026-04-27,2,310.781,16
H 窒息量,4413,2026-04-27,1,-4.29,11
H 窒息量,7797,2026-04-27,2,-3.262,2
H 窒息量,6127,2026-04-28,1,3.662,15
H 窒息量,4510,2026-04-28,1,2.535,15
H 窒息量,6405,2026-04-28,1,39.889,15
H 窒息量,2478,2026-04-28,1,42.872,15
H 窒息量,3092,2026-04-28,1,-5.879,9
H 窒息量,6278,2026-04-29,2,41.393,14
H 窒息量,1528,2026-04-29,2,-1.176,14
H 窒息量,4919,2026-04-29,2,3.904,14
H 窒息量,3535,2026-04-29,2,5.815,14
H 窒息量,3026,2026-04-29,2,-6.266,2
H 窒息量,2489,2026-04-30,2,-1.782,13
H 窒息量,3591,2026-04-30,1,9.384,13
H 窒息量,3042,2026-04-30,2,-1.841,4
H 窒息量,6456,2026-04-30,4,-2.962,1
H 窒息量,6658,2026-04-30,1,21.27,13
H 窒息量,8150,2026-05-04,1,8.337,12
H 窒息量,2402,2026-05-04,1,-12.747,10
H 窒息量,8358,2026-05-04,2,5.033,12
H 窒息量,6213,2026-05-04,2,-13.887,10
H 窒息量,1711,2026-05-04,3,-6.8,6
H 窒息量,2316,2026-05-05,1,19.626,11
H 窒息量,6962,2026-05-05,1,1.954,11
H 窒息量,2484,2026-05-05,1,-6.826,6
H 窒息量,7590,2026-05-05,2,-18.4,9
H 窒息量,5388,2026-05-05,2,1.443,11
H 窒息量,8064,2026-05-06,3,-13.852,1
H 窒息量,2338,2026-05-06,2,-4.805,10
H 窒息量,6120,2026-05-06,2,-5.493,8
H 窒息量,8111,2026-05-06,1,-4.074,1
H 窒息量,6531,2026-05-06,1,-8.349,3
H 窒息量,2377,2026-05-07,2,9.195,9
H 窒息量,3390,2026-05-07,1,-9.296,9
H 窒息量,3702,2026-05-07,2,3.703,9
H 窒息量,6434,2026-05-07,2,-14.054,2
H 窒息量,3054,2026-05-07,1,-7.305,3
H 窒息量,6651,2026-05-08,2,-1.021,8
H 窒息量,1594,2026-05-08,2,-6.715,2
H 窒息量,9918,2026-05-08,1,-0.826,1
H 窒息量,1463,2026-05-08,1,-3.796,3
H 窒息量,8921,2026-05-08,2,2.163,6
H 窒息量,6509,2026-05-11,2,3.94,7
H 窒息量,6136,2026-05-11,2,-6.68,7
H 窒息量,6786,2026-05-11,1,-6.279,3
H 窒息量,2221,2026-05-11,1,13.975,7
H 窒息量,4711,2026-05-11,1,-1.195,7
H 窒息量,6290,2026-05-12,1,-1.693,6
H 窒息量,8240,2026-05-12,1,-4.29,2
H 窒息量,1722,2026-05-12,2,-2.371,2
H 窒息量,8027,2026-05-12,2,14.96,6
H 窒息量,6443,2026-05-12,2,-4.55,3
H 窒息量,6909,2026-05-13,1,-10.748,1
H 窒息量,6913,2026-05-13,2,-5.246,5
H 窒息量,3483,2026-05-13,1,-3.766,1
H 窒息量,7828,2026-05-13,2,5.059,2
H 窒息量,3444,2026-05-13,1,-4.389,5
H 窒息量,6274,2026-05-14,1,-18.732,2
H 窒息量,4738,2026-05-14,1,-14.898,2
H 窒息量,3030,2026-05-14,1,-8.308,3
H 窒息量,8071,2026-05-14,2,23.153,4
H 窒息量,5276,2026-05-14,1,-1.602,4
H 窒息量,3550,2026-05-15,1,-5.72,3
H 窒息量,3152,2026-05-15,1,-7.13,3
H 窒息量,6118,2026-05-15,1,-8.572,3
H 窒息量,2417,2026-05-15,2,-5.231,1
H 窒息量,3051,2026-05-15,1,-5.456,2
H 窒息量,2233,2026-05-18,1,16.14,2
H 窒息量,2249,2026-05-18,2,0.167,2
H 窒息量,5210,2026-05-18,1,-0.79,2
H 窒息量,3432,2026-05-18,1,1.489,2
H 窒息量,4111,2026-05-18,1,-0.104,2
H 窒息量,2312,2026-05-19,2,-3.044,1
H 窒息量,1809,2026-05-19,1,-0.986,1
H 窒息量,8042,2026-05-19,1,1.268,1
H 窒息量,5291,2026-05-19,2,2.07,1
H 窒息量,4991,2026-05-19,1,-1.776,1
M+ 收低開高,8940,2025-02-10,2,-14.582,19
M+ 收低開高,2070,2025-02-10,1,-13.637,20
M+ 收低開高,3029,2025-02-10,1,-12.331,31
M+ 收低開高,6771,2025-02-10,1,-11.585,38
M+ 收低開高,6919,2025-02-10,1,-14.117,36
M+ 收低開高,6423,2025-02-11,1,-6.752,15
M+ 收低開高,6577,2025-02-11,1,-22.633,37
M+ 收低開高,3158,2025-02-11,1,-8.452,37
M+ 收低開高,4551,2025-02-11,1,-8.768,33
M+ 收低開高,5227,2025-02-11,1,-6.811,13
M+ 收低開高,6221,2025-02-12,2,-12.558,21
M+ 收低開高,6649,2025-02-12,2,-9.866,1
M+ 收低開高,3528,2025-02-12,3,70.297,61
M+ 收低開高,2236,2025-02-12,1,-7.931,17
M+ 收低開高,6667,2025-02-12,1,-6.262,38
M+ 收低開高,6510,2025-02-13,1,-7.177,6
M+ 收低開高,6120,2025-02-13,1,-14.593,32
M+ 收低開高,2417,2025-02-13,1,-16.44,12
M+ 收低開高,4131,2025-02-13,1,-1.516,1
M+ 收低開高,6680,2025-02-13,1,-3.208,1
M+ 收低開高,6415,2025-02-14,1,-11.517,36
M+ 收低開高,6165,2025-02-14,1,-6.943,10
M+ 收低開高,6292,2025-02-14,1,-13.816,34
M+ 收低開高,6996,2025-02-14,1,-3.372,16
M+ 收低開高,6210,2025-02-14,1,-14.763,34
M+ 收低開高,8937,2025-02-17,1,-23.765,33
M+ 收低開高,4943,2025-02-17,1,-8.834,18
M+ 收低開高,6925,2025-02-17,1,-4.935,7
M+ 收低開高,6612,2025-02-17,1,-4.052,2
M+ 收低開高,8088,2025-02-17,1,-2.297,1
M+ 收低開高,8477,2025-02-18,1,6.593,61
M+ 收低開高,3379,2025-02-18,2,-28.932,32
M+ 收低開高,4995,2025-02-18,1,-2.076,4
M+ 收低開高,6426,2025-02-18,1,-2.833,1
M+ 收低開高,1786,2025-02-18,1,-12.316,29
M+ 收低開高,2368,2025-02-19,1,-9.04,5
M+ 收低開高,8488,2025-02-19,1,-0.598,6
M+ 收低開高,3122,2025-02-19,1,-3.293,20
M+ 收低開高,4584,2025-02-19,1,-7.653,25
M+ 收低開高,3035,2025-02-19,1,-5.982,2
M+ 收低開高,6242,2025-02-20,2,-6.623,7
M+ 收低開高,6782,2025-02-20,1,-8.009,6
M+ 收低開高,1319,2025-02-20,1,21.243,61
M+ 收低開高,6419,2025-02-20,1,-6.367,4
M+ 收低開高,3115,2025-02-20,1,-9.93,12
M+ 收低開高,8067,2025-02-21,1,-4.632,4
M+ 收低開高,3022,2025-02-21,1,-27.679,30
M+ 收低開高,6558,2025-02-21,3,-3.556,1
M+ 收低開高,3479,2025-02-21,1,-7.882,5
M+ 收低開高,1449,2025-02-21,1,-0.338,4
M+ 收低開高,3629,2025-02-24,1,-0.846,1
M+ 收低開高,1213,2025-02-24,1,-7.398,15
M+ 收低開高,3013,2025-02-24,2,-6.705,4
M+ 收低開高,3455,2025-02-24,1,-6.597,4
M+ 收低開高,3685,2025-02-24,3,-9.156,25
M+ 收低開高,2461,2025-02-25,1,-0.839,1
M+ 收低開高,4147,2025-02-25,2,-4.574,3
M+ 收低開高,6492,2025-02-25,1,-4.392,4
M+ 收低開高,5210,2025-02-25,1,-1.356,3
M+ 收低開高,5489,2025-02-26,1,-1.11,22
M+ 收低開高,7810,2025-02-26,2,-4.339,9
M+ 收低開高,5310,2025-02-26,1,1.285,1
M+ 收低開高,6674,2025-02-26,1,-2.255,1
M+ 收低開高,1732,2025-02-26,1,-1.628,1
M+ 收低開高,6617,2025-02-26,1,-2.731,1
M+ 收低開高,2731,2025-02-27,1,-8.273,22
M+ 收低開高,6538,2025-02-27,1,-4.488,1
M+ 收低開高,5530,2025-02-27,1,-2.176,60
M+ 收低開高,8426,2025-02-27,1,3.447,8
M+ 收低開高,2613,2025-02-27,1,-2.654,1
M+ 收低開高,8489,2025-03-03,1,-0.598,1
M+ 收低開高,3679,2025-03-03,1,-3.475,1
M+ 收低開高,6438,2025-03-03,1,-2.429,1
M+ 收低開高,8299,2025-03-03,1,-0.778,2
M+ 收低開高,2401,2025-03-03,2,-3.889,1
M+ 收低開高,5386,2025-03-04,1,-5.51,5
M+ 收低開高,1459,2025-03-04,2,-3.657,1
M+ 收低開高,2740,2025-03-04,2,-19.379,20
M+ 收低開高,1538,2025-03-04,1,-10.041,14
M+ 收低開高,2924,2025-03-04,1,-1.1,7
M+ 收低開高,2707,2025-03-05,1,-1.59,22
M+ 收低開高,6872,2025-03-05,1,1.406,1
M+ 收低開高,6597,2025-03-05,1,0.692,1
M+ 收低開高,6829,2025-03-05,1,-6.884,5
M+ 收低開高,2323,2025-03-05,1,-4.24,7
M+ 收低開高,8342,2025-03-06,1,-9.635,19
M+ 收低開高,6994,2025-03-06,2,-8.1,4
M+ 收低開高,3529,2025-03-06,1,-11.925,3
M+ 收低開高,1470,2025-03-10,1,-4.522,1
M+ 收低開高,5355,2025-03-06,1,-5.958,17
M+ 收低開高,5468,2025-03-07,1,-3.932,1
M+ 收低開高,2642,2025-03-07,1,-2.639,3
M+ 收低開高,5202,2025-03-07,2,-0.012,1
M+ 收低開高,3324,2025-03-07,1,-2.392,3
M+ 收低開高,7794,2025-03-07,2,-2.062,1
M+ 收低開高,6865,2025-03-10,1,-3.732,2
M+ 收低開高,7777,2025-03-10,1,-2.836,2
M+ 收低開高,4564,2025-03-10,1,-4.67,1
M+ 收低開高,4950,2025-03-10,1,-1.279,6
M+ 收低開高,1435,2025-03-10,1,-1.066,1
M+ 收低開高,4402,2025-03-11,1,3.806,1
M+ 收低開高,6910,2025-03-11,2,-2.568,1
M+ 收低開高,6720,2025-03-11,1,-1.463,1
M+ 收低開高,6169,2025-03-11,1,-3.727,2
M+ 收低開高,6895,2025-03-11,1,-1.563,1
M+ 收低開高,7740,2025-03-12,1,2.366,2
M+ 收低開高,6144,2025-03-12,2,-4.858,1
M+ 收低開高,2838,2025-03-12,1,-7.574,17
M+ 收低開高,8410,2025-03-12,1,-0.072,5
M+ 收低開高,5906,2025-03-12,1,-4.791,2
M+ 收低開高,2852,2025-03-13,1,-8.322,16
M+ 收低開高,8045,2025-03-13,1,-26.082,16
M+ 收低開高,3306,2025-03-13,1,-7.755,12
M+ 收低開高,1519,2025-03-13,1,-1.494,1
M+ 收低開高,3294,2025-03-13,1,-10.027,11
M+ 收低開高,4116,2025-03-14,1,0.787,1
M+ 收低開高,7703,2025-03-14,1,-2.759,2
M+ 收低開高,3594,2025-03-14,1,-6.08,10
M+ 收低開高,4958,2025-03-14,1,1.209,1
M+ 收低開高,5269,2025-03-14,1,-10.413,12
M+ 收低開高,2007,2025-03-17,1,-1.527,2
M+ 收低開高,4946,2025-03-17,1,10.36,1
M+ 收低開高,3128,2025-03-17,1,-18.812,6
M+ 收低開高,3501,2025-03-17,1,-5.942,11
M+ 收低開高,8042,2025-03-17,2,-2.364,11
M+ 收低開高,2949,2025-03-18,2,-5.224,9
M+ 收低開高,6603,2025-03-18,1,-4.086,9
M+ 收低開高,8234,2025-03-18,3,-0.163,2
M+ 收低開高,3693,2025-03-18,1,-1.329,8
M+ 收低開高,2239,2025-03-18,1,-6.225,9
M+ 收低開高,6170,2025-03-19,1,-8.011,9
M+ 收低開高,5284,2025-03-19,1,-5.2,7
M+ 收低開高,4154,2025-03-19,2,-7.566,8
M+ 收低開高,3205,2025-03-19,1,-1.667,6
M+ 收低開高,1611,2025-03-19,1,0.01,1
M+ 收低開高,2630,2025-03-20,1,-4.931,8
M+ 收低開高,6225,2025-03-20,1,-9.668,3
M+ 收低開高,2855,2025-03-20,2,-5.691,7
M+ 收低開高,2908,2025-03-20,1,-0.839,1
M+ 收低開高,6161,2025-03-20,1,-0.789,3
M+ 收低開高,3081,2025-03-21,1,-16.926,7
M+ 收低開高,6163,2025-03-21,1,-7.969,7
M+ 收低開高,2330,2025-03-21,2,-6.249,7
M+ 收低開高,7736,2025-03-21,1,-2.269,2
M+ 收低開高,6124,2025-03-21,2,-4.516,6
M+ 收低開高,3178,2025-03-24,2,-1.05,2
M+ 收低開高,8443,2025-03-24,1,-2.713,6
M+ 收低開高,4107,2025-03-24,1,-2.946,5
M+ 收低開高,6449,2025-03-24,1,-2.474,2
M+ 收低開高,5904,2025-03-24,1,-1.687,1
M+ 收低開高,6949,2025-03-25,1,-3.34,6
M+ 收低開高,2028,2025-03-25,1,-2.121,2
M+ 收低開高,1618,2025-03-25,2,-13.294,5
M+ 收低開高,1513,2025-03-25,1,-13.189,5
M+ 收低開高,4526,2025-03-25,1,-3.396,1
M+ 收低開高,2423,2025-03-26,1,-3.637,3
M+ 收低開高,3226,2025-03-26,1,-2.474,3
M+ 收低開高,3491,2025-03-26,1,-5.664,3
M+ 收低開高,3025,2025-03-26,1,-9.578,3
M+ 收低開高,4903,2025-03-26,1,-0.754,1
M+ 收低開高,2722,2025-03-27,1,-4.701,2
M+ 收低開高,4949,2025-03-27,2,-20.02,2
M+ 收低開高,3230,2025-03-27,2,-3.29,1
M+ 收低開高,1540,2025-03-27,2,-3.352,1
M+ 收低開高,6456,2025-03-27,1,-0.989,1
M+ 收低開高,6517,2025-03-28,3,-8.929,2
M+ 收低開高,6112,2025-03-28,1,-10.227,1
M+ 收低開高,6140,2025-03-28,3,-12.157,1
M+ 收低開高,6535,2025-03-28,1,-9.635,1
M+ 收低開高,1440,2025-03-28,1,-3.759,1
M+ 收低開高,2612,2025-03-31,2,-1.144,1
M+ 收低開高,4545,2025-03-31,1,-3.809,1
M+ 收低開高,6666,2025-03-31,1,-5.568,1
M+ 收低開高,1563,2025-03-31,1,-4.257,1
M+ 收低開高,2731,2025-03-31,1,-2.54,1
M+ 收低開高,6542,2025-04-01,1,-11.442,3
M+ 收低開高,7750,2025-04-01,1,-24.103,3
M+ 收低開高,2072,2025-04-01,1,0.132,1
M+ 收低開高,7810,2025-04-01,2,-22.026,3
M+ 收低開高,3085,2025-04-01,1,-12.116,4
M+ 收低開高,7631,2025-04-02,1,-20.479,2
M+ 收低開高,5452,2025-04-02,1,-17.985,2
M+ 收低開高,3516,2025-04-02,3,-18.3,2
M+ 收低開高,6588,2025-04-02,3,-20.617,2
M+ 收低開高,8155,2025-04-02,4,-17.478,2
M+ 收低開高,6240,2025-04-07,1,-6.986,1
M+ 收低開高,1307,2025-04-07,2,-10.426,1
M+ 收低開高,4126,2025-04-07,1,7.999,1
M+ 收低開高,6241,2025-04-07,1,-10.5,1
M+ 收低開高,4166,2025-04-09,1,32.353,61
M+ 收低開高,3135,2025-04-09,2,50.296,61
M+ 收低開高,7584,2025-04-09,2,5.635,1
M+ 收低開高,4169,2025-04-09,1,22.645,61
M+ 收低開高,7757,2025-04-09,2,0.139,41
M+ 收低開高,4943,2025-04-10,1,-1.034,25
M+ 收低開高,1410,2025-04-10,1,11.311,61
M+ 收低開高,6844,2025-04-10,1,-4.056,7
M+ 收低開高,7780,2025-04-10,2,-0.29,5
M+ 收低開高,6923,2025-04-10,1,24.324,61
M+ 收低開高,1525,2025-04-11,1,-1.248,61
M+ 收低開高,1616,2025-04-11,1,63.776,61
M+ 收低開高,3162,2025-04-11,3,6.475,61
M+ 收低開高,3664,2025-04-11,1,1.209,61
M+ 收低開高,4442,2025-04-11,1,7.799,61
M+ 收低開高,5876,2025-04-14,2,-2.922,61
M+ 收低開高,6887,2025-04-14,1,-2.527,28
M+ 收低開高,6203,2025-04-15,1,-4.699,6
M+ 收低開高,4173,2025-04-15,2,-1.924,3
M+ 收低開高,4946,2025-04-15,2,66.164,61
M+ 收低開高,1524,2025-04-16,1,-20.505,4
M+ 收低開高,2740,2025-04-16,1,23.421,61
M+ 收低開高,8921,2025-04-16,1,-3.964,1
M+ 收低開高,9929,2025-04-16,1,-8.139,1
M+ 收低開高,6668,2025-04-16,1,32.729,61
M+ 收低開高,8088,2025-04-17,1,-1.192,1
M+ 收低開高,6431,2025-04-17,3,-0.055,3
M+ 收低開高,3128,2025-04-18,2,-11.517,2
M+ 收低開高,4991,2025-04-18,1,-6.422,1
M+ 收低開高,6692,2025-04-18,1,1.335,3
M+ 收低開高,7811,2025-04-21,1,-2.349,1
M+ 收低開高,2063,2025-04-21,1,-5.179,2
M+ 收低開高,6624,2025-04-23,1,-4.614,2
M+ 收低開高,1435,2025-04-23,1,0.017,61
M+ 收低開高,7730,2025-04-23,1,0.342,1
M+ 收低開高,2206,2025-04-23,1,-1.027,6
M+ 收低開高,2924,2025-04-23,3,-1.924,11
M+ 收低開高,6590,2025-04-24,1,8.968,61
M+ 收低開高,4556,2025-04-24,1,-13.442,33
M+ 收低開高,5263,2025-04-24,1,0.14,61
M+ 收低開高,1102,2025-04-24,2,-1.827,2
M+ 收低開高,2904,2025-04-24,1,-2.819,51
M+ 收低開高,8077,2025-04-25,1,15.056,61
M+ 收低開高,5348,2025-04-25,2,0.802,8
M+ 收低開高,5244,2025-04-25,1,12.208,61
M+ 收低開高,6873,2025-04-25,1,-2.112,1
M+ 收低開高,6756,2025-04-25,1,-0.598,61
M+ 收低開高,6197,2025-04-28,2,7.017,61
M+ 收低開高,3032,2025-04-28,1,86.477,61
M+ 收低開高,3535,2025-04-28,1,-1.211,22
M+ 收低開高,6877,2025-04-28,2,-9.868,7
M+ 收低開高,6199,2025-04-28,1,-8.35,26
M+ 收低開高,5314,2025-04-29,1,-5.902,23
M+ 收低開高,6655,2025-04-29,1,-2.594,26
M+ 收低開高,3713,2025-04-29,1,-1.431,1
M+ 收低開高,4439,2025-04-29,2,11.887,61
M+ 收低開高,3259,2025-04-29,1,1.095,44
M+ 收低開高,3205,2025-04-30,1,-4.111,5
M+ 收低開高,3311,2025-04-30,2,-2.251,3
M+ 收低開高,8905,2025-04-30,1,-2.151,22
M+ 收低開高,2939,2025-05-02,2,-7.365,1
M+ 收低開高,8383,2025-05-02,2,-3.391,2
M+ 收低開高,3349,2025-05-02,1,-4.355,12
M+ 收低開高,6829,2025-05-02,2,-4.293,18
M+ 收低開高,3570,2025-05-02,3,-1.898,18
M+ 收低開高,6237,2025-05-05,1,-7.986,1
M+ 收低開高,3167,2025-05-05,1,-7.825,1
M+ 收低開高,6510,2025-05-05,2,3.051,61
M+ 收低開高,6222,2025-05-05,1,-8.735,43
M+ 收低開高,4168,2025-05-05,1,-5.129,1
M+ 收低開高,4558,2025-05-06,1,-1.386,5
M+ 收低開高,2948,2025-05-07,1,-2.835,2
M+ 收低開高,3438,2025-05-06,1,-1.596,15
M+ 收低開高,2732,2025-05-06,2,-0.49,1
M+ 收低開高,4702,2025-05-06,1,-3.411,55
M+ 收低開高,8477,2025-05-07,1,-17.223,42
M+ 收低開高,6863,2025-05-07,2,-6.758,18
M+ 收低開高,5007,2025-05-07,2,-0.598,8
M+ 收低開高,5703,2025-05-07,2,-2.373,3
M+ 收低開高,5291,2025-05-07,1,-2.228,61
M+ 收低開高,5013,2025-05-08,2,1.799,1
M+ 收低開高,6616,2025-05-08,1,-2.501,26
M+ 收低開高,5481,2025-05-08,1,-0.598,4
M+ 收低開高,2012,2025-05-08,1,-0.119,21
M+ 收低開高,6228,2025-05-09,2,-3.37,1
M+ 收低開高,7402,2025-05-09,2,-3.089,5
M+ 收低開高,3297,2025-05-09,1,-6.927,1
M+ 收低開高,7822,2025-05-09,2,89.207,61
M+ 收低開高,5201,2025-05-09,1,-8.152,1
M+ 收低開高,1235,2025-05-12,1,-10.913,10
M+ 收低開高,3466,2025-05-12,3,-6.005,27
M+ 收低開高,6908,2025-05-12,1,-2.281,6
M+ 收低開高,4721,2025-05-13,1,34.431,61
M+ 收低開高,2069,2025-05-13,1,-3.824,13
M+ 收低開高,2613,2025-05-13,2,-10.05,19
M+ 收低開高,3483,2025-05-13,1,-4.864,2
M+ 收低開高,4726,2025-05-13,1,8.139,61
M+ 收低開高,6697,2025-05-14,2,-3.226,13
M+ 收低開高,5608,2025-05-14,1,-5.155,16
M+ 收低開高,5450,2025-05-14,1,-3.147,8
M+ 收低開高,6574,2025-05-14,1,34.174,61
M+ 收低開高,5460,2025-05-14,1,-1.324,2
M+ 收低開高,3701,2025-05-15,1,0.124,61
M+ 收低開高,4442,2025-05-15,2,-15.216,18
M+ 收低開高,3030,2025-05-15,1,45.381,61
M+ 收低開高,6203,2025-05-15,1,6.084,61
M+ 收低開高,1476,2025-05-15,1,-7.022,4
M+ 收低開高,1525,2025-05-16,1,-4.421,14
M+ 收低開高,4198,2025-05-16,1,26.454,61
M+ 收低開高,2038,2025-05-16,1,-2.986,5
M+ 收低開高,5258,2025-05-16,1,-1.931,2
M+ 收低開高,6933,2025-05-16,1,-0.598,1
M+ 收低開高,6846,2025-05-19,1,0.474,61
M+ 收低開高,7777,2025-05-19,1,6.111,61
M+ 收低開高,4960,2025-05-19,1,3.482,61
M+ 收低開高,4581,2025-05-19,1,-0.063,6
M+ 收低開高,5310,2025-05-19,1,-2.979,2
M+ 收低開高,5215,2025-05-20,1,-1.335,3
M+ 收低開高,4188,2025-05-20,2,-3.59,61
M+ 收低開高,2072,2025-05-20,2,-2.33,6
M+ 收低開高,1432,2025-05-20,1,-7.278,6
M+ 收低開高,6141,2025-05-20,4,20.207,61
M+ 收低開高,3027,2025-05-21,2,-3.805,4
M+ 收低開高,1441,2025-05-21,3,-4.788,8
M+ 收低開高,1539,2025-05-21,1,-2.869,2
M+ 收低開高,1568,2025-05-21,1,-7.768,6
M+ 收低開高,2101,2025-05-21,1,-4.651,5
M+ 收低開高,6692,2025-05-22,1,-4.971,3
M+ 收低開高,4128,2025-05-22,2,-3.193,1
M+ 收低開高,6782,2025-05-22,1,-5.608,12
M+ 收低開高,6614,2025-05-22,2,-2.951,4
M+ 收低開高,7810,2025-05-22,1,62.396,61
M+ 收低開高,6929,2025-05-23,1,-0.452,11
M+ 收低開高,7820,2025-05-23,1,161.288,61
M+ 收低開高,6903,2025-05-26,1,-4.28,4
M+ 收低開高,6169,2025-05-26,2,-4.051,1
M+ 收低開高,6026,2025-05-26,1,-1.406,1
M+ 收低開高,1410,2025-05-26,1,-1.654,25
M+ 收低開高,8093,2025-05-26,2,-2.897,12
M+ 收低開高,6931,2025-05-27,1,-0.954,1
M+ 收低開高,3272,2025-05-27,1,-4.057,4
M+ 收低開高,2301,2025-05-27,1,20.457,61
M+ 收低開高,4771,2025-05-27,1,-2.015,4
M+ 收低開高,3664,2025-05-27,2,-9.525,60
M+ 收低開高,6465,2025-05-28,1,2.715,61
M+ 收低開高,6906,2025-05-28,1,-3.048,1
M+ 收低開高,6762,2025-05-28,1,-5.23,3
M+ 收低開高,2104,2025-05-28,1,-4.071,2
M+ 收低開高,8917,2025-05-28,1,-1.589,9
M+ 收低開高,1815,2025-05-29,2,85.735,61
M+ 收低開高,6218,2025-05-29,1,-1.107,1
M+ 收低開高,8038,2025-05-29,1,-2.424,4
M+ 收低開高,3467,2025-05-29,1,-4.883,1
M+ 收低開高,6771,2025-05-29,1,-3.336,20
M+ 收低開高,6768,2025-06-02,2,-7.366,1
M+ 收低開高,1783,2025-06-02,1,-0.827,1
M+ 收低開高,6205,2025-06-02,1,-0.015,1
M+ 收低開高,5202,2025-06-02,2,0.268,1
M+ 收低開高,5489,2025-06-02,1,-3.888,1
M+ 收低開高,2115,2025-06-03,1,-6.726,11
M+ 收低開高,6573,2025-06-03,2,-6.811,8
M+ 收低開高,4207,2025-06-03,1,-0.598,1
M+ 收低開高,3705,2025-06-03,1,-5.037,16
M+ 收低開高,5287,2025-06-03,1,-0.598,1
M+ 收低開高,3232,2025-06-04,1,-6.898,13
M+ 收低開高,8272,2025-06-04,1,26.899,61
M+ 收低開高,8096,2025-06-04,1,-2.807,20
M+ 收低開高,8076,2025-06-04,1,-3.466,14
M+ 收低開高,2073,2025-06-05,1,-1.683,19
M+ 收低開高,7770,2025-06-05,3,1.213,61
M+ 收低開高,1423,2025-06-05,3,-0.866,11
M+ 收低開高,4946,2025-06-05,1,-8.964,7
M+ 收低開高,6617,2025-06-05,1,-2.406,3
M+ 收低開高,7703,2025-06-05,1,82.841,61
M+ 收低開高,6722,2025-06-06,2,-1.537,1
M+ 收低開高,6967,2025-06-06,1,-1.926,1
M+ 收低開高,6160,2025-06-06,3,-3.063,1
M+ 收低開高,3057,2025-06-06,3,-2.269,4
M+ 收低開高,3426,2025-06-06,1,-2.327,4
M+ 收低開高,1514,2025-06-09,2,-3.732,20
M+ 收低開高,7744,2025-06-09,1,-5.483,17
M+ 收低開高,3551,2025-06-09,2,-0.204,3
M+ 收低開高,9935,2025-06-09,1,-3.438,3
M+ 收低開高,4576,2025-06-09,2,-2.993,1
M+ 收低開高,6165,2025-06-10,1,-4.674,20
M+ 收低開高,6654,2025-06-10,1,-1.81,1
M+ 收低開高,8028,2025-06-10,3,-4.28,20
M+ 收低開高,1903,2025-06-10,2,-1.756,1
M+ 收低開高,8213,2025-06-10,1,-0.598,2
M+ 收低開高,6691,2025-06-11,1,15.594,61
M+ 收低開高,5906,2025-06-11,2,-0.012,5
M+ 收低開高,6834,2025-06-11,4,-0.444,1
M+ 收低開高,7714,2025-06-11,1,-4.479,7
M+ 收低開高,4108,2025-06-11,1,-3.912,4
M+ 收低開高,4530,2025-06-12,1,7.083,61
M+ 收低開高,3523,2025-06-12,1,-10.565,9
M+ 收低開高,6499,2025-06-12,2,-6.381,61
M+ 收低開高,6498,2025-06-12,2,-4.606,2
M+ 收低開高,8059,2025-06-12,1,-4.091,1
M+ 收低開高,2901,2025-06-13,1,-2.857,61
M+ 收低開高,8077,2025-06-13,2,0.452,1
M+ 收低開高,4721,2025-06-13,2,-3.992,1
M+ 收低開高,5601,2025-06-13,1,0.708,10
M+ 收低開高,6620,2025-06-13,1,-0.632,1
M+ 收低開高,1521,2025-06-16,1,-5.297,5
M+ 收低開高,3713,2025-06-16,1,-1.831,25
M+ 收低開高,3432,2025-06-16,1,2.597,1
M+ 收低開高,5356,2025-06-16,1,-8.825,13
M+ 收低開高,5348,2025-06-17,1,-7.437,6
M+ 收低開高,7751,2025-06-17,1,26.381,61
M+ 收低開高,3297,2025-06-17,3,37.858,61
M+ 收低開高,2484,2025-06-17,1,-1.307,1
M+ 收低開高,5227,2025-06-17,2,-3.912,1
M+ 收低開高,8937,2025-06-18,3,-6.296,2
M+ 收低開高,3434,2025-06-18,1,-8.74,2
