date,ticker,market_value
2024-12-31,3066,1993694688
2024-12-31,3067,596000000
2024-12-31,3071,2986500000
2024-12-31,3073,1852144381
2024-12-31,3078,16099287331
2024-12-31,3081,35809565499
2024-12-31,3083,3710286208
2024-12-31,3085,1690972556
2024-12-31,3086,3908850565
2024-12-31,3088,11069219910
2024-12-31,3090,14818021355
2024-12-31,3092,2978129239
2024-12-31,3093,3868396100
2024-12-31,3094,2447798271
2024-12-31,3095,625368000
2024-12-31,3105,47481323008
2024-12-31,3114,1680348634
2024-12-31,3115,409009536
2024-12-31,3118,1038491520
2024-12-31,3122,1246137566
2024-12-31,3128,1152900000
2024-12-31,3130,7318549350
2024-12-31,3131,43385782275
2024-12-31,3138,5635544656
2024-12-31,3141,5603898139
2024-12-31,3147,7450164909
2024-12-31,3149,6162575083
2024-12-31,3150,1558369835
2024-12-31,3152,12457424100
2024-12-31,3162,5067261522
2024-12-31,3163,11396514852
2024-12-31,3164,1747529553
2024-12-31,3167,8890265050
2024-12-31,3168,3565248977
2024-12-31,3169,6575869515
2024-12-31,3171,1273415688
2024-12-31,3176,4511044062
2024-12-31,3178,3121965000
2024-12-31,3188,5170099059
2024-12-31,3189,46122565060
2024-12-31,3191,795652203
2024-12-31,3202,866610629
2024-12-31,3205,1039832910
2024-12-31,3206,2503956393
2024-12-31,3207,5554409167
2024-12-31,3209,7984003785
2024-12-31,3211,31905304410
2024-12-31,3213,5058694151
2024-12-31,3217,14101307770
2024-12-31,3218,16944979800
2024-12-31,3219,3220757720
2024-12-31,3221,2686763954
2024-12-31,3224,3193888559
2024-12-31,3226,3079781389
2024-12-31,3227,38213585920
2024-12-31,3228,14061299000
2024-12-31,3229,1163160300
2024-12-31,3230,5281069260
2024-12-31,3231,301238189200
2024-12-31,3232,1059418929
2024-12-31,3234,5133409567
2024-12-31,3236,2157762597
2024-12-31,3252,1008934655
2024-12-31,3257,4247287929
2024-12-31,3259,1663623295
2024-12-31,3260,23194596723
2024-12-31,3264,26028031036
2024-12-31,3265,15261305808
2024-12-31,3266,6147884692
2024-12-31,3268,847187422
2024-12-31,3272,1712704504
2024-12-31,3276,1024776190
2024-12-31,3284,2850387755
2024-12-31,3285,1209409669
2024-12-31,3287,1552158050
2024-12-31,3288,338250000
2024-12-31,3289,10244195796
2024-12-31,3290,3742989972
2024-12-31,3293,274474719440
2024-12-31,3294,4455537266
2024-12-31,3296,2863043720
2024-12-31,3297,820124874
2024-12-31,3303,4798620957
2024-12-31,3305,8604622083
2024-12-31,3306,3097191362
2024-12-31,3308,1422000000
2024-12-31,3310,5720264900
2024-12-31,3311,2329000000
2024-12-31,3312,8765512025
2024-12-31,3313,2675016800
2024-12-31,3317,3717900000
2024-12-31,3321,1544840709
2024-12-31,3322,2084972817
2024-12-31,3323,3355624732
2024-12-31,3324,61108727904
2024-12-31,3325,1753779465
2024-12-31,3332,0
2024-12-31,3338,5547003697
2024-12-31,3339,2109343975
2024-12-31,3346,3996017994
2024-12-31,3349,693239510
2024-12-31,3354,1535462129
2024-12-31,3356,4428768629
2024-12-31,3357,12550182000
2024-12-31,3360,1088731977
2024-12-31,3362,29987804740
2024-12-31,3363,25651040333
2024-12-31,3372,2647392400
2024-12-31,3373,995665423
2024-12-31,3374,53730134568
2024-12-31,3376,41107152660
2024-12-31,3379,1413250938
2024-12-31,3380,19041403869
2024-12-31,3388,5147333881
2024-12-31,3390,1899800035
2024-12-31,3402,7925674582
2024-12-31,3406,57160732941
2024-12-31,3413,31211863312
2024-12-31,3416,12799313571
2024-12-31,3419,2186719569
2024-12-31,3426,1261920000
2024-12-31,3430,2012850275
2024-12-31,3432,717910000
2024-12-31,3434,798792300
2024-12-31,3437,3396878000
2024-12-31,3438,2933713693
2024-12-31,3441,1569564864
2024-12-31,3443,182256198960
2024-12-31,3444,3514256094
2024-12-31,3447,4879424796
2024-12-31,3450,41810556634
2024-12-31,3454,9912023749
2024-12-31,3455,6882836250
2024-12-31,3465,1876015672
2024-12-31,3466,3559812027
2024-12-31,3479,6493136662
2024-12-31,3481,114644981786
2024-12-31,3483,12614168464
2024-12-31,3484,4237724941
2024-12-31,3489,2469343832
2024-12-31,3490,1619939511
2024-12-31,3491,20915038736
2024-12-31,3492,859864720
2024-12-31,3494,1150200000
2024-12-31,3498,3615197960
2024-12-31,3499,1157131046
2024-12-31,3501,7296514096
2024-12-31,3504,7048894713
2024-12-31,3508,2941590983
2024-12-31,3511,2759066603
2024-12-31,3512,2752001746
2024-12-31,3515,28610397214
2024-12-31,3516,1432439020
2024-12-31,3518,2462840642
2024-12-31,3520,1339069832
2024-12-31,3521,1479218933
2024-12-31,3522,2021862500
2024-12-31,3523,1323712081
2024-12-31,3526,15678066868
2024-12-31,3527,3031157525
2024-12-31,3528,3397924266
2024-12-31,3529,250471691910
2024-12-31,3530,7087214850
2024-12-31,3531,1615020290
2024-12-31,3532,38009133400
2024-12-31,3533,218680822090
2024-12-31,3535,4000049214
2024-12-31,3537,3059618058
2024-12-31,3540,2703462276
2024-12-31,3541,1697935546
2024-12-31,3543,2061978765
2024-12-31,3545,19515114461
2024-12-31,3546,4015550549
2024-12-31,3548,11665125746
2024-12-31,3550,1558390000
2024-12-31,3551,7210411030
2024-12-31,3552,8351304043
2024-12-31,3555,861765560
2024-12-31,3556,2694630301
2024-12-31,3557,5789659922
2024-12-31,3558,11575932676
2024-12-31,3563,23025908664
2024-12-31,3564,4369197090
2024-12-31,3567,1032201600
2024-12-31,3570,3051814500
2024-12-31,3576,16440733288
2024-12-31,3577,4010646443
2024-12-31,3580,3299746925
2024-12-31,3581,2509495200
2024-12-31,3583,31769724000
2024-12-31,3587,16583222832
2024-12-31,3588,4061709120
2024-12-31,3591,3733845310
2024-12-31,3592,29886959044
2024-12-31,3593,668974971
2024-12-31,3594,5129378389
2024-12-31,3596,38672183336
2024-12-31,3597,1530221160
2024-12-31,3605,6638078314
2024-12-31,3607,2275083869
2024-12-31,3609,1457038683
2024-12-31,3611,9382876666
2024-12-31,3615,1910228630
2024-12-31,3617,35367318168
2024-12-31,3622,9155319800
2024-12-31,3623,668358163
2024-12-31,3624,5063257332
2024-12-31,3625,2054364876
2024-12-31,3628,2085750000
2024-12-31,3629,0
2024-12-31,3630,5369192369
2024-12-31,3631,2884187042
2024-12-31,3632,529522107
2024-12-31,3645,6550772318
2024-12-31,3646,1143553496
2024-12-31,3652,2921292750
2024-12-31,3653,217911292775
2024-12-31,3661,264030061600
2024-12-31,3663,7462097333
2024-12-31,3664,1444241436
2024-12-31,3665,100018909692
2024-12-31,3666,1794901133
2024-12-31,3669,4055955818
2024-12-31,3672,619912313
2024-12-31,3673,15758220661
2024-12-31,3675,12609254252
2024-12-31,3679,8287423114
2024-12-31,3680,45922884448
2024-12-31,3684,1353075497
2024-12-31,3685,1301034900
2024-12-31,3686,1529902360
2024-12-31,3687,2723397223
2024-12-31,3689,7951229444
2024-12-31,3691,7075023340
2024-12-31,3693,14057956938
2024-12-31,3694,8588835690
2024-12-31,3701,9423775652
2024-12-31,3702,114847487377
2024-12-31,3703,24737640199
2024-12-31,3704,16308520609
2024-12-31,3705,14360198784
2024-12-31,3706,85544876340
2024-12-31,3707,19027004721
2024-12-31,3708,9781870859
2024-12-31,3709,3042225863
2024-12-31,3710,3087945391
2024-12-31,3711,713881858194
2024-12-31,3712,15143891979
2024-12-31,3713,1659412500
2024-12-31,3714,30845911228
2024-12-31,3715,16993684541
2024-12-31,3716,5574116196
2024-12-31,4102,1313576733
2024-12-31,4104,14052191622
2024-12-31,4105,18101717015
2024-12-31,4106,2512697769
2024-12-31,4107,8558344496
2024-12-31,4108,3336797167
2024-12-31,4109,2201827986
2024-12-31,4111,1584126983
2024-12-31,4113,6737676694
2024-12-31,4114,14812281302
2024-12-31,4116,2103515200
2024-12-31,4119,10827482240
2024-12-31,4120,4181211136
2024-12-31,4121,1494752952
2024-12-31,4123,31408984249
2024-12-31,4126,7085760000
2024-12-31,4127,1899040000
2024-12-31,4128,19409629701
2024-12-31,4129,8894165372
2024-12-31,4130,2343268242
2024-12-31,4131,1264000000
2024-12-31,4133,1795414062
2024-12-31,4137,8867927625
2024-12-31,4138,3350490000
2024-12-31,4139,1374362125
2024-12-31,4142,8633105775
2024-12-31,4147,23484753150
2024-12-31,4148,3073632048
2024-12-31,4153,2298465106
2024-12-31,4154,366225057
2024-12-31,4155,3007359904
2024-12-31,4157,8219284889
2024-12-31,4160,1830956912
2024-12-31,4161,1627932337
2024-12-31,4162,13154717982
2024-12-31,4163,5668552302
2024-12-31,4164,6974127228
2024-12-31,4167,6474941783
2024-12-31,4168,2721435332
2024-12-31,4171,1646156487
2024-12-31,4173,1640635810
2024-12-31,4174,15399503379
2024-12-31,4175,2769529295
2024-12-31,4183,552160000
2024-12-31,4188,1415166240
2024-12-31,4190,2821927812
2024-12-31,4192,1225482825
2024-12-31,4198,0
2024-12-31,4205,0
2024-12-31,4207,3196461929
2024-12-31,4303,4061964048
2024-12-31,4304,328667153
2024-12-31,4305,2294083800
2024-12-31,4306,11716346056
2024-12-31,4401,2472244042
2024-12-31,4402,1584209639
2024-12-31,4406,550267200
2024-12-31,4413,549572792
2024-12-31,4414,2769840940
2024-12-31,4416,5562891356
2024-12-31,4417,3430231649
2024-12-31,4419,8540809182
2024-12-31,4420,2180524500
2024-12-31,4426,1873547598
2024-12-31,4430,1294293007
2024-12-31,4432,1145840850
2024-12-31,4433,1664288864
2024-12-31,4438,10342545500
2024-12-31,4439,4248613800
2024-12-31,4440,1598692700
2024-12-31,4442,1076381476
2024-12-31,4502,1120658877
2024-12-31,4503,3853015639
2024-12-31,4506,18232236000
2024-12-31,4510,5276322158
2024-12-31,4513,3813970065
2024-12-31,4523,2403200000
2024-12-31,4526,8256377336
2024-12-31,4527,3453509980
2024-12-31,4528,1990518687
2024-12-31,4529,545341669
2024-12-31,4530,899212724
2024-12-31,4532,12648123380
2024-12-31,4533,5901670598
2024-12-31,4534,2013503594
2024-12-31,4535,2542234464
2024-12-31,4536,18572690000
2024-12-31,4538,1113636328
2024-12-31,4540,5852267922
2024-12-31,4541,2340588553
2024-12-31,4542,2954114100
2024-12-31,4543,2462618760
2024-12-31,4545,3526600000
2024-12-31,4549,12406414500
2024-12-31,4550,1053810107
2024-12-31,4551,12559252282
2024-12-31,4552,2650600000
2024-12-31,4554,675660589
2024-12-31,4555,3081857816
2024-12-31,4556,1345230312
2024-12-31,4557,5162536320
2024-12-31,4558,1612500000
2024-12-31,4560,2441286054
2024-12-31,4561,4377417101
2024-12-31,4562,5865582000
2024-12-31,4563,5604900000
2024-12-31,4564,4410645590
2024-12-31,4566,7505470664
2024-12-31,4568,1626360938
2024-12-31,4569,6510000000
2024-12-31,4571,14553198068
2024-12-31,4572,5967000000
2024-12-31,4576,18329682744
2024-12-31,4577,1388148444
2024-12-31,4580,4024318883
2024-12-31,4581,1749188400
2024-12-31,4583,74479185079
2024-12-31,4584,1905152400
2024-12-31,4588,3488559800
2024-12-31,4609,0
2024-12-31,4702,965648220
2024-12-31,4706,2449932883
2024-12-31,4707,5591456490
2024-12-31,4711,912787200
2024-12-31,4714,2786940626
2024-12-31,4716,1961292703
2024-12-31,4720,1944557461
2024-12-31,4721,5009085107
2024-12-31,4722,4640424978
2024-12-31,4726,8932466480
2024-12-31,4728,0
2024-12-31,4729,1943168525
2024-12-31,4735,1454204379
2024-12-31,4736,13876985240
2024-12-31,4737,3947644232
2024-12-31,4739,6415677599
2024-12-31,4741,1144529202
2024-12-31,4743,41772743228
2024-12-31,4744,1264639636
2024-12-31,4745,1583843236
2024-12-31,4746,8273610254
2024-12-31,4747,3212428863
2024-12-31,4754,1258267583
2024-12-31,4755,13041427000
2024-12-31,4760,3131715600
2024-12-31,4763,88956985299
2024-12-31,4764,3823730171
2024-12-31,4766,37859224920
2024-12-31,4767,1060256250
2024-12-31,4768,7801595055
2024-12-31,4770,24552632000
2024-12-31,4771,9690721450
2024-12-31,4772,25696590048
2024-12-31,4806,2078899524
2024-12-31,4807,773680045
2024-12-31,4903,3262015654
2024-12-31,4904,322350058916
2024-12-31,4905,2282283432
2024-12-31,4906,14327972177
2024-12-31,4907,8199316993
2024-12-31,4908,7657435195
2024-12-31,4909,10549325632
2024-12-31,4911,3339377360
2024-12-31,4912,9950844000
2024-12-31,4915,35396606624
2024-12-31,4916,3182557577
2024-12-31,4919,37359108852
2024-12-31,4923,1138730880
2024-12-31,4924,655951819
2024-12-31,4927,7345928799
2024-12-31,4930,2440000000
2024-12-31,4931,4706944464
2024-12-31,4933,5545973768
2024-12-31,4934,3037500000
2024-12-31,4935,7925141597
2024-12-31,4938,244746986666
2024-12-31,4939,2013117794
2024-12-31,4942,5886900798
2024-12-31,4943,1776737554
2024-12-31,4945,2191591400
2024-12-31,4946,263087444
2024-12-31,4949,1512989728
2024-12-31,4950,2025284550
2024-12-31,4951,2236740702
2024-12-31,4952,6148093604
2024-12-31,4953,8281549746
2024-12-31,4956,3544410731
2024-12-31,4958,113645899320
2024-12-31,4960,7607052426
2024-12-31,4961,28191660323
2024-12-31,4966,62249787496
2024-12-31,4967,6601647478
2024-12-31,4968,19313801412
2024-12-31,4971,3296002573
2024-12-31,4972,1360019965
2024-12-31,4973,2021935270
2024-12-31,4974,10150014560
2024-12-31,4976,5454850800
2024-12-31,4977,11988381230
2024-12-31,4979,26477881272
2024-12-31,4987,2534301000
2024-12-31,4989,2500643475
2024-12-31,4991,15235094952
2024-12-31,4994,6837490200
2024-12-31,4995,2802777894
2024-12-31,4999,2470651040
2024-12-31,5007,16251202485
2024-12-31,5009,28014910661
2024-12-31,5011,2053788142
2024-12-31,5013,4162579200
2024-12-31,5014,2548329493
2024-12-31,5015,2149659250
2024-12-31,5016,1372050401
2024-12-31,5201,871158640
2024-12-31,5202,2102618400
2024-12-31,5203,7681037140
2024-12-31,5205,371250000
2024-12-31,5206,6587831250
2024-12-31,5209,4920080729
2024-12-31,5210,2292760034
2024-12-31,5211,851857738
2024-12-31,5212,2046810300
2024-12-31,5213,20169249787
2024-12-31,5215,2891970625
2024-12-31,5220,813173500
2024-12-31,5222,10167680824
2024-12-31,5223,1385498189
2024-12-31,5225,9438495192
2024-12-31,5227,2951200000
2024-12-31,5228,696429430
2024-12-31,5230,1354570424
2024-12-31,5234,19516023090
2024-12-31,5236,8708095506
2024-12-31,5243,11813876941
2024-12-31,5244,3342848736
2024-12-31,5245,1495917500
2024-12-31,5251,876482674
2024-12-31,5258,9210970226
2024-12-31,5263,9470164002
2024-12-31,5269,148204556325
2024-12-31,5272,1591952198
2024-12-31,5274,125753757675
2024-12-31,5276,782100000
2024-12-31,5278,10830000000
2024-12-31,5283,7482543563
2024-12-31,5284,8021295450
2024-12-31,5285,5102046300
2024-12-31,5287,11069824725
2024-12-31,5288,13556757600
2024-12-31,5289,19656099710
2024-12-31,5291,961751741
2024-12-31,5292,5933400000
2024-12-31,5299,4651252863
2024-12-31,5301,1470351481
2024-12-31,5302,1509346015
2024-12-31,5306,15057092254
2024-12-31,5309,7927206890
2024-12-31,5310,1422573861
2024-12-31,5312,6546528882
2024-12-31,5314,11466000000
2024-12-31,5315,2121719048
2024-12-31,5321,3238649942
2024-12-31,5324,2886333398
2024-12-31,5328,2918811236
2024-12-31,5340,7678822182
2024-12-31,5344,1414164788
2024-12-31,5345,1080937000
2024-12-31,5347,186478003632
2024-12-31,5348,333196928
2024-12-31,5351,11770287483
2024-12-31,5353,2460000000
2024-12-31,5355,1669534060
2024-12-31,5356,3147872000
2024-12-31,5364,2107048020
2024-12-31,5371,36595831896
2024-12-31,5381,4990521644
2024-12-31,5386,2490661660
2024-12-31,5388,36518814124
2024-12-31,5392,6420441620
2024-12-31,5398,962103197
2024-12-31,5403,9036394658
2024-12-31,5410,2797879550
2024-12-31,5425,14017427855
2024-12-31,5426,4464990000
2024-12-31,5432,2823885246
2024-12-31,5434,52836018760
2024-12-31,5438,3106009194
2024-12-31,5439,10413284224
2024-12-31,5443,18412680056
2024-12-31,5450,2221618788
2024-12-31,5452,4708370124
2024-12-31,5455,3871157148
2024-12-31,5457,10127014600
2024-12-31,5460,884610857
2024-12-31,5464,1680840739
2024-12-31,5465,5589787508
2024-12-31,5468,755863380
2024-12-31,5469,25864031200
2024-12-31,5471,6992079632
2024-12-31,5474,8434392296
2024-12-31,5475,1550949607
2024-12-31,5478,19509291500
2024-12-31,5481,2284892512
2024-12-31,5483,86244312060
2024-12-31,5484,4248543600
2024-12-31,5487,931355740
2024-12-31,5488,1186040306
2024-12-31,5489,4015821843
2024-12-31,5490,2346113704
2024-12-31,5493,3272325200
2024-12-31,5498,2173595059
2024-12-31,5508,31635793352
2024-12-31,5511,7112688000
2024-12-31,5512,7425568067
2024-12-31,5514,4529384300
2024-12-31,5515,5211362171
2024-12-31,5516,984513759
2024-12-31,5519,7397904825
2024-12-31,5520,4917970090
2024-12-31,5521,5119713612
2024-12-31,5522,57759962210
2024-12-31,5523,4316790772
2024-12-31,5525,9513431872
2024-12-31,5529,2948195075
2024-12-31,5530,23272664625
2024-12-31,5531,10020289761
2024-12-31,5533,5761947869
2024-12-31,5534,24938999964
2024-12-31,5536,46096065495
2024-12-31,5538,6569288822
2024-12-31,5543,0
2024-12-31,5546,2445896039
2024-12-31,5548,1515964425
2024-12-31,5601,2368440000
2024-12-31,5603,2679597309
2024-12-31,5604,4552567211
2024-12-31,5607,15421540367
2024-12-31,5608,6500835954
2024-12-31,5609,11645046000
2024-12-31,5701,637780000
2024-12-31,5703,1243240814
2024-12-31,5704,1354328781
2024-12-31,5706,5173002443
2024-12-31,5864,6123065355
2024-12-31,5871,189598618892
2024-12-31,5871A,14715000000
2024-12-31,5876,192519484344
2024-12-31,5878,1153620368
2024-12-31,5880,369948317483
2024-12-31,5902,3789450000
2024-12-31,5903,41518920000
2024-12-31,5904,52100831244
2024-12-31,5905,3597474773
2024-12-31,5906,1899200520
2024-12-31,5907,2170394100
2024-12-31,6005,53512884591
2024-12-31,6015,3775954646
2024-12-31,6016,8270354989
2024-12-31,6020,4744239295
2024-12-31,6021,7355527785
2024-12-31,6023,25111946541
2024-12-31,6024,12184336114
2024-12-31,6026,4852982552
2024-12-31,6101,4656894840
2024-12-31,6103,685686506
2024-12-31,6104,15052872862
2024-12-31,6108,2694303390
2024-12-31,6109,817650409
2024-12-31,6111,6147174671
2024-12-31,6112,9568552669
2024-12-31,6113,1029969318
2024-12-31,6114,1493005858
2024-12-31,6115,9664600931
2024-12-31,6116,24757568925
2024-12-31,6117,8138070000
2024-12-31,6118,2181349752
2024-12-31,6120,8485827704
2024-12-31,6121,73433296043
2024-12-31,6122,3920199926
2024-12-31,6123,3464590194
2024-12-31,6124,5593010314
2024-12-31,6125,23336904615
2024-12-31,6126,3717771136
2024-12-31,6127,3037041003
2024-12-31,6128,4344396597
2024-12-31,6129,3076042475
2024-12-31,6130,1043265000
2024-12-31,6133,2170466754
2024-12-31,6134,2097693466
2024-12-31,6136,2634230194
2024-12-31,6138,12850393500
2024-12-31,6139,52298465299
2024-12-31,6140,1207750707
2024-12-31,6141,1790993279
2024-12-31,6142,3969350580
2024-12-31,6143,10325813846
2024-12-31,6144,1178829991
2024-12-31,6146,21086510193
2024-12-31,6147,47957104712
2024-12-31,6148,1162763737
2024-12-31,6150,3398722746
2024-12-31,6151,2152271835
2024-12-31,6152,2147052326
2024-12-31,6153,9091709834
2024-12-31,6154,1277276000
2024-12-31,6155,2300657239
2024-12-31,6156,2486818815
2024-12-31,6158,1611361938
2024-12-31,6160,1698530176
2024-12-31,6161,2758448247
2024-12-31,6163,3159525242
2024-12-31,6164,1108000000
2024-12-31,6165,3386126732
2024-12-31,6166,16856037418
2024-12-31,6167,2327185721
2024-12-31,6168,4698391463
2024-12-31,6169,493633656
2024-12-31,6170,4789145326
2024-12-31,6171,4105000000
2024-12-31,6173,7335800000
2024-12-31,6174,1187500000
2024-12-31,6175,5614208555
2024-12-31,6176,91377857180
2024-12-31,6177,18976736887
2024-12-31,6179,3136632029
2024-12-31,6180,13548103836
2024-12-31,6182,15534905083
2024-12-31,6183,12825000000
2024-12-31,6184,8180524967
2024-12-31,6185,2240519588
2024-12-31,6186,9584113643
2024-12-31,6187,38842337058
2024-12-31,6188,31037018465
2024-12-31,6189,17243195920
2024-12-31,6190,5773709297
2024-12-31,6191,27272422500
2024-12-31,6192,10961757780
2024-12-31,6194,1771200000
2024-12-31,6195,1726637205
2024-12-31,6196,29694026958
2024-12-31,6197,17885581713
2024-12-31,6198,4329513050
2024-12-31,6199,8028802340
2024-12-31,6201,5048720000
2024-12-31,6202,10618596990
2024-12-31,6203,5768445900
2024-12-31,6204,1321438976
2024-12-31,6205,6233481751
2024-12-31,6206,12532259582
2024-12-31,6207,4350523086
2024-12-31,6208,4728067150
2024-12-31,6209,5168848357
2024-12-31,6210,760541600
2024-12-31,6212,5875200000
2024-12-31,6213,28564733057
